,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,13.4,12.79,16.12,8.94,18.74,19.44,19.44,17.73,24.52,22.91,20.85,17.42,20.9
Expenses,11.86,11.99,13.75,8.51,17.55,17.54,17.54,16.28,22.55,19.16,18.44,15.35,17.42
Operating Profit,1.54,0.8,2.37,0.43,1.19,1.9,1.9,1.45,1.97,3.75,2.41,2.07,3.48
OPM %,11.49,6.25,14.7,4.81,6.35,9.77,9.77,8.18,8.03,16.37,11.56,11.88,16.65
Other Income,0.24,0.32,0.47,0.15,0.58,0.24,0.24,0.31,0.44,0.27,0.45,0.34,0.35
Interest,0.32,0.18,0.21,0.2,0.25,0.39,0.39,0.21,0.2,0.32,0.33,0.34,0.31
Depreciation,0.63,0.65,0.72,0.69,0.69,0.7,0.7,0.83,0.85,0.86,0.88,0.86,0.88
Profit before tax,0.83,0.29,1.91,-0.31,0.83,1.05,1.05,0.72,1.36,2.84,1.65,1.21,2.64
Tax %,0.0,0.0,36.65,0.0,8.43,18.1,18.1,5.56,6.62,39.79,55.15,31.4,27.65
Net Profit,0.83,0.29,1.2,-0.31,0.77,0.86,0.86,0.68,1.26,1.71,0.74,0.83,1.9
EPS in Rs,0.91,0.32,1.32,-0.34,0.85,0.95,0.95,0.75,1.39,1.88,0.81,0.91,2.09
