,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,59.23,57.27,52.88,44.55,27.85
FIIs,0.0,0.22,1.78,0.0,0.0
Public,40.77,42.5,45.34,55.44,72.16
No. of Shareholders,513.0,1404.0,28448.0,53180.0,81633.0
