,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,26.06,63.19,85.57,60.56,71.95,42.19,21.05,93.06,109.99,111.03,115.5,99.73,121.42
Expenses,24.61,57.24,84.03,55.88,63.67,39.59,22.51,80.48,104.31,104.25,109.74,92.13,110.68
Operating Profit,1.45,5.95,1.54,4.68,8.28,2.6,-1.46,12.58,5.68,6.78,5.76,7.6,10.74
OPM %,5.56,9.42,1.8,7.73,11.51,6.16,-6.94,13.52,5.16,6.11,4.99,7.62,8.85
Other Income,0.0,0.01,-0.01,0.0,0.06,0.0,-0.06,-8.04,0.05,0.0,0.0,0.0,0.0
Interest,0.0,0.31,0.61,0.51,0.3,0.69,0.51,0.47,0.47,0.55,0.56,0.56,0.55
Depreciation,0.07,0.04,-0.12,0.04,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,1.38,5.61,1.04,4.13,8.04,1.91,-1.99,4.07,5.26,6.23,5.2,7.04,10.19
Tax %,25.36,6.24,27.88,24.94,26.49,26.18,-15.58,26.04,26.05,26.0,46.54,28.69,24.14
Net Profit,1.03,5.25,0.75,3.1,5.91,1.42,-2.3,3.01,3.89,4.61,2.77,5.02,7.73
EPS in Rs,0.02,0.1,0.01,0.06,0.11,0.03,-0.04,0.06,0.07,0.09,0.05,0.09,0.14
