,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,98.42,100.79,132.07,70.59,131.27,142.67,163.95,196.15,189.85,172.69,216.25,235.79,194.84
Expenses,96.65,93.05,120.91,79.55,121.03,135.11,156.26,182.61,175.19,163.75,199.09,211.57,177.54
Operating Profit,1.77,7.74,11.16,-8.96,10.24,7.56,7.69,13.54,14.66,8.94,17.16,24.22,17.3
OPM %,1.8,7.68,8.45,-12.69,7.8,5.3,4.69,6.9,7.72,5.18,7.94,10.27,8.88
Other Income,0.07,0.05,0.01,0.05,0.06,0.05,0.55,0.16,0.04,1.71,0.25,4.96,0.2
Interest,2.42,1.96,1.54,1.37,1.11,0.75,1.03,1.11,0.83,1.0,1.52,1.15,0.48
Depreciation,4.63,4.56,4.65,4.46,4.5,4.47,4.27,4.23,4.24,4.14,4.24,4.24,4.44
Profit before tax,-5.21,1.27,4.98,-14.74,4.69,2.39,2.94,8.36,9.63,5.51,11.65,23.79,12.58
Tax %,-88.87,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,60.33,36.48,24.81,22.78,24.64
Net Profit,-9.84,1.26,5.03,-14.74,4.69,2.38,2.94,8.35,3.83,3.5,8.76,18.37,9.48
EPS in Rs,-0.98,0.13,0.5,-1.47,0.47,0.24,0.29,0.83,0.38,0.35,0.87,1.83,0.95
