,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7,7,10,10,10,10,10,10,10,10,10,10,10
Reserves,125,112,199,203,208,218,228,239,239,234,229,253,277
Borrowings,42,65,71,73,99,138,138,173,126,78,70,56,16
Other Liabilities,83,91,113,132,130,114,108,132,106,68,79,124,121
Total Liabilities,256,274,393,418,447,481,485,555,481,390,389,442,424
Fixed Assets,66,70,79,107,105,102,159,165,178,165,149,140,142
CWIP,0,1,6,1,25,50,0,0,0,0,1,0,0
Investments,2,2,1,0,0,10,11,6,5,14,14,13,16
Other Assets,188,201,307,309,317,320,316,383,297,211,225,290,266
Total Assets,256,274,393,418,447,481,485,555,481,390,389,442,424
