,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,59,56,55,52,54,62,63,62,43,46,43,35
Inventory Days,138,119,130,131,119,129,152,178,176,196,148,119
Days Payable,93,85,105,106,95,73,71,80,68,59,56,55
Cash Conversion Cycle,104,90,80,76,78,118,145,161,152,184,136,99
Working Capital Days,85,75,66,62,64,82,102,114,103,115,98,71
ROCE %,5,-6,0,5,6,4,7,9,5,-3,0,12
