,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,4,4,4,4,4,4,4
Reserves,105,108,116,118,122,132,148,167,169,190,229,276,290
Borrowings,21,12,7,4,26,44,40,26,32,30,19,15,19
Other Liabilities,26,21,22,21,23,42,40,40,39,49,54,65,60
Total Liabilities,156,145,149,146,176,222,232,237,245,273,306,360,374
Fixed Assets,105,93,90,88,88,88,140,135,131,128,162,168,174
CWIP,0,0,2,0,6,53,0,4,2,17,0,12,26
Investments,0,0,0,0,0,0,0,0,6,6,6,6,6
Other Assets,51,51,57,58,82,80,92,99,105,122,138,174,168
Total Assets,156,145,149,146,176,222,232,237,245,273,306,360,374
