,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,59.77,4.98,98.03,14.52,,,-1095.00,0.00,347.97,198.28
Inventory Days,0.0,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,0.0,59.77,4.98,98.03,14.52,,,-1095.00,0.00,347.97,198.28
Working Capital Days,-1.85,341.52,13.81,25.47,58.90,,,185785.00,169725.00,211.00,459.23
ROCE %,,1.58,2.89,1.14,0.11,0.11,1.47,1.90,1.22,14.39,4.08
