,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,30,15,35,-11,15
Cash from Investing Activity,-44,-27,-26,-7,-31
Cash from Financing Activity,15,12,-3,11,17
Net Cash Flow,1,0,6,-8,0
