,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19,19,19,20,20,20,20,20,20,20,20,20,20
Reserves,221,249,266,502,630,702,745,761,729,730,716,739,709
Borrowings,22,14,12,37,68,89,138,163,124,68,174,184,148
Other Liabilities,68,130,316,619,465,409,328,249,299,521,954,1256,1329
Total Liabilities,329,412,613,1179,1183,1220,1232,1194,1173,1339,1864,2200,2205
Fixed Assets,44,46,56,68,63,86,121,121,130,98,93,74,86
CWIP,0,0,1,4,1,0,0,0,0,0,0,3,0
Investments,91,55,33,255,178,174,158,128,66,86,138,101,90
Other Assets,194,311,522,853,941,960,953,945,976,1155,1633,2022,2030
Total Assets,329,412,613,1179,1183,1220,1232,1194,1173,1339,1864,2200,2205
