,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.09,0.25,0.08,0.00,0.58,0.3,0.55,0.41,0.36,0.25,0.9,0.31,0.26
Expenses,0.46,0.46,0.53,0.45,0.55,0.67,0.56,0.59,0.63,0.61,0.8,0.57,0.62
Operating Profit,-0.37,-0.21,-0.45,-0.45,0.03,-0.37,-0.01,-0.18,-0.27,-0.36,0.1,-0.26,-0.36
OPM %,-411.11,-84.0,-562.5,,5.17,-123.33,-1.82,-43.9,-75.0,-144.0,11.11,-83.87,-138.46
Other Income,0.03,0.03,0.04,0.00,0.0,0.04,0.05,0.03,0.21,0.04,0.03,0.04,0.03
Interest,0.03,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.02
Depreciation,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.06,0.06,0.05,0.05
Profit before tax,-0.41,-0.24,-0.46,-0.50,-0.03,-0.39,-0.02,-0.21,-0.12,-0.4,0.05,-0.28,-0.4
Tax %,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-0.41,-0.25,-0.46,-0.50,-0.03,-0.39,-0.03,-0.21,-0.11,-0.39,0.05,-0.28,-0.4
EPS in Rs,-4.57,-2.79,-5.13,-5.58,-0.33,-4.35,-0.33,-2.34,-1.23,-4.35,0.56,-3.12,-4.46
