,2016-03-01,2017-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,207.58,149.29,276.32,282.96,186.95,358.36,278.31
Inventory Days,23.62,43.63,27.38,148.46,48.57,463.44,199.43
Days Payable,160.41,105.69,175.19,142.74,109.41,206.93,95.95
Cash Conversion Cycle,70.79,87.23,128.51,288.68,126.12,614.87,381.79
Working Capital Days,115.55,94.57,185.3,283.29,192.78,523.8,388.37
ROCE %,,8.26,,3.49,4.58,3.53,0.2
