,2016-03-01,2017-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2.1,-4.72,-1.53,-0.86,-1.11,2.05,-1.4
Cash from Investing Activity,0.15,0.0,1.6800000000000002,-0.6000000000000001,0.21,0.09,0.11
Cash from Financing Activity,0.24,2.32,1.96,0.91,-2.14,-0.27,1.23
Net Cash Flow,2.49,-2.39,2.11,-0.55,-3.04,1.86,-0.06
