,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,70.57,70.57,70.57,70.57,70.57
DIIs,0.05,0.1,0.0,0.0,0.0
Public,29.38,29.33,29.43,29.43,29.43
No. of Shareholders,381.0,383.0,360.0,402.0,470.0
