,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,797,924,1235,1235,1807,2455,4891,9142,16437,16437,18902,18902,18902.0
Reserves,11131,12533,14935,14406,13859,11290,8383,7218,-282,508,4098,6361,
Borrowings,202048,225458,252482,264281,251698,227440,226060,228680,228372,243960,265230,281687,
Other Liabilities,5661,5740,6247,5715,7073,5983,8634,4968,16200,13106,11147,6796,
Total Liabilities,219637,244656,274899,285637,274437,247167,247968,250008,260727,274010,299377,313746,
Fixed Assets,1729,1837,2567,2462,3218,3002,2838,3321,3124,2918,3365,3710,
CWIP,15,10,37,45,52,53,56,16,3,1,0,0,
Investments,55566,61417,70237,79298,79190,71654,68646,66932,79416,95494,98179,94170,
Other Assets,162327,181392,202057,203832,191977,172459,176429,179739,178183,175597,197833,215865,
Total Assets,219637,244656,274899,285637,274437,247167,247968,250008,260727,274010,299377,313746,
