,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.39,-0.31,0.87,-0.33,-0.6900000000000001,0.06,0.01,-0.52,3.85
Cash from Investing Activity,-0.96,0.3,0.47,0.31,0.7000000000000001,0.08,-0.13,0.47,-3.28
Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.09
Net Cash Flow,-1.35,-0.01,1.34,-0.01,0.01,0.14,-0.12,0.0,0.47
