,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,,,,,365.0,0.00,3.92,17.44,4.09
Inventory Days,,,,,392.72,0.00,66.88,46.77,33.11
Days Payable,,,,,586.77,,0.96,1.43,29.22
Cash Conversion Cycle,,,,,170.95,0.00,69.85,62.78,7.98
Working Capital Days,,,,,254.11,48.42,34.71,41.45,-11.97
ROCE %,,0.52,0.18,8.35,8.76,-3.09,5.48,11.62,-2.75
