,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,61.37,63.69,63.69,65.23,65.23,65.23,69.87,71.26
DIIs,2.3,2.3,2.3,2.23,1.81,0.17,0.14,0.14
Public,36.34,34.02,34.02,32.54,32.96,34.61,29.98,28.58
No. of Shareholders,9864.0,9549.0,9273.0,9107.0,9071.0,12626.0,12836.0,12193.0
