,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,332,332,332,351,351,351,351,351,351,351,604,604,604
Reserves,2524,2923,3228,4009,4485,4920,5341,5964,6331,6549,11962,12775,12989
Borrowings,7072,8776,11084,12576,15626,13963,13832,16599,9205,19219,16697,16748,18097
Other Liabilities,929,1034,1059,22453,21699,27406,20865,17549,23997,15052,13218,12575,12442
Total Liabilities,10858,13066,15704,39391,42162,46641,40389,40464,39885,41171,42481,42703,44132
Fixed Assets,5554,5509,8554,31764,35149,24388,31071,32943,27671,27102,27271,26480,26035
CWIP,2445,4916,4487,4835,4020,6806,5648,3797,403,673,63,8,8
Investments,14,62,15,9,36,146,945,645,4146,4799,4904,5141,7940
Other Assets,2845,2579,2648,2783,2957,15301,2724,3079,7666,8597,10243,11074,10148
Total Assets,10858,13066,15704,39391,42162,46641,40389,40464,39885,41171,42481,42703,44132
