,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,35.19,37.16,42.14,47.11,52.03,52.03,52.03,50.8
FIIs,0.0,5.26,7.74,4.5,3.19,1.04,2.71,2.67
DIIs,4.2,8.63,12.78,10.8,8.07,11.32,12.65,14.87
Public,60.61,48.95,37.34,37.59,35.94,34.97,32.07,31.11
Others,0.0,0.0,0.0,0.0,0.76,0.63,0.53,0.53
No. of Shareholders,3203.0,6031.0,5889.0,5815.0,10686.0,42988.0,37581.0,38472.0
