,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.43,73.43,73.43,73.43,73.43,73.43,73.43,73.43
Public,26.57,26.57,26.57,26.57,26.57,26.58,26.56,26.57
No. of Shareholders,6256.0,6231.0,6009.0,5835.0,5830.0,6982.0,7003.0,7018.0
