,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2020-12-01,2022-03-01,2023-03-01,2023-09-01
Promoters,43.84,43.84,43.84,43.84,43.84,43.84,43.84,44.06
DIIs,1.08,1.08,1.08,1.08,1.08,0.5,0.5,0.51
Public,55.08,55.08,55.08,55.08,55.08,55.66,55.65,55.44
No. of Shareholders,4836.0,4828.0,4841.0,4831.0,4836.0,4858.0,5045.0,4998.0
