,2011-09-01,2012-09-01,2013-09-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18,18,18,18,18,18,18,18,18,18,18,18,18
Reserves,-15,-21,-8,-1,10,47,66,151,169,195,234,257,275
Borrowings,100,82,113,146,95,141,99,109,174,201,224,268,125
Other Liabilities,22,22,30,163,146,170,130,216,166,210,166,160,39
Total Liabilities,126,101,153,326,270,376,313,494,527,625,643,703,457
Fixed Assets,67,58,51,65,61,95,94,153,160,158,159,214,205
CWIP,0,0,4,0,0,0,0,7,0,8,0,5,8
Investments,0,0,0,0,3,8,7,15,27,24,30,63,71
Other Assets,59,43,98,261,205,273,212,319,339,434,454,421,173
Total Assets,126,101,153,326,270,376,313,494,527,625,643,703,457
