,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,55.71,65.75,101.7,91.18,124.99,137.33,141.82,144.79,164.16,152.44,188.38,220.2,185.77
Expenses,53.13,61.84,95.76,87.51,121.5,132.98,137.91,141.13,161.18,148.5,185.16,215.77,181.63
Operating Profit,2.58,3.91,5.94,3.67,3.49,4.35,3.91,3.66,2.98,3.94,3.22,4.43,4.14
OPM %,4.63,5.95,5.84,4.03,2.79,3.17,2.76,2.53,1.82,2.58,1.71,2.01,2.23
Other Income,0.07,0.54,0.3,0.04,0.03,1.01,1.14,0.02,1.01,0.69,1.26,0.81,0.56
Interest,1.43,1.36,1.88,1.53,0.98,1.35,1.17,0.56,0.5,0.8,1.34,1.42,0.95
Depreciation,1.35,1.44,1.41,1.41,1.48,1.52,1.52,1.53,1.62,1.67,1.47,1.73,1.75
Profit before tax,-0.13,1.65,2.95,0.77,1.06,2.49,2.36,1.59,1.87,2.16,1.67,2.09,2.0
Tax %,38.46,4.85,28.81,37.66,34.91,20.08,26.27,28.3,26.2,20.83,27.54,20.57,22.5
Net Profit,-0.08,1.58,2.1,0.47,0.7,1.98,1.75,1.14,1.38,1.71,1.22,1.66,1.55
EPS in Rs,-0.06,1.07,1.42,0.32,0.47,1.34,1.06,0.69,0.84,1.04,0.74,1.01,0.94
