,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-8,30,14,-7,-1,2,-1,-11,,20,-18,4
Cash from Investing Activity,-2,-29,-9,4,7,1,0,1,,0,-2,-16
Cash from Financing Activity,3,6,-15,7,-4,-2,-4,6,,-1,1,15
Net Cash Flow,-7,7,-10,4,2,0,-5,-4,,19,-18,3
