,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97,19.97
Reserves,0.21,-0.01,0.07,0.31,0.32,1.6,1.63,1.53,1.4,0.95,1.09,0.96,0.79
Borrowings,0.66,0.62,0.29,0.88,5.79,1.16,6.09,6.6,0.67,0.42,0.01,0.0,0.0
Other Liabilities,0.31,0.45,0.56,0.62,0.47,0.33,0.18,0.26,0.36,0.5,0.34,0.48,0.47
Total Liabilities,21.15,21.03,20.89,21.78,26.55,23.06,27.87,28.36,22.4,21.84,21.41,21.41,21.23
Fixed Assets,3.23,3.16,2.88,3.12,3.11,4.01,3.62,3.23,2.8200000000000003,2.45,2.08,1.71,1.5
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,2.99
Investments,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,17.92,17.77,18.01,18.66,23.44,19.05,24.25,25.13,19.58,19.39,19.33,16.71,16.74
Total Assets,21.15,21.03,20.89,21.78,26.55,23.06,27.87,28.36,22.4,21.84,21.41,21.41,21.23
