,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,10
Reserves,23,28,33,34,35,38,43,50,67,86,94,107,110
Borrowings,9,11,11,9,11,0,0,0,0,0,0,0,0
Other Liabilities,11,39,19,12,11,13,14,14,18,21,16,24,15
Total Liabilities,54,88,74,64,67,61,67,74,95,117,120,141,136
Fixed Assets,22,28,33,29,28,27,20,19,18,18,17,17,17
CWIP,0,0,0,0,0,0,0,0,0,1,0,0,0
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,31,60,40,35,39,34,47,55,77,98,104,125,119
Total Assets,54,88,74,64,67,61,67,74,95,117,120,141,136
