,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,27,27
Reserves,300,333,368,379,362,423,521,695,831,984,1650,1907,1958
Borrowings,0,0,0,0,0,0,0,0,400,369,310,206,147
Other Liabilities,149,119,109,115,106,136,127,158,222,362,733,392,238
Total Liabilities,458,461,486,503,476,568,657,862,1462,1724,2702,2532,2369
Fixed Assets,81,75,67,74,78,83,123,260,306,808,844,878,872
CWIP,5,18,4,4,1,3,12,202,557,82,42,67,85
Investments,169,191,196,209,175,247,303,65,57,291,376,489,458
Other Assets,203,177,220,216,222,235,220,335,541,543,1439,1098,954
Total Assets,458,461,486,503,476,568,657,862,1462,1724,2702,2532,2369
