,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,-1.23,-1.12,-1.28,-2.56,-4.1,-2.49,-1.35,-1.55
Cash from Investing Activity,0,0,-0.06,-0.05,-0.05,-0.01,-2.05,-0.09,1.12,0.0
Cash from Financing Activity,0,0,1.14,1.15,2.47,1.6800000000000002,8.89,-0.17,0.42,1.58
Net Cash Flow,0,0,-0.15,-0.03,1.14,-0.89,2.73,-2.76,0.2,0.03
