,2021-10-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,73.47,73.47,73.47,73.47,73.47
Public,26.53,26.53,26.53,26.53,26.53
No. of Shareholders,777.0,437.0,451.0,488.0,534.0
