,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,6,2,5,-2,-1
Cash from Investing Activity,1,-1,-1,-1,0
Cash from Financing Activity,-7,-2,-4,6,-2
Net Cash Flow,0,0,0,3,-2
