,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.02,0.01,0.02,0.02,0.1,0.3,0.06,0.65,0.06,0.01,1.37,0.1,0.02
Expenses,0.15,0.19,0.35,0.24,0.27,0.32,0.2,0.19,0.23,0.3,0.64,0.32,0.22
Operating Profit,-0.13,-0.18,-0.33,-0.22,-0.17,-0.02,-0.14,0.46,-0.17,-0.29,0.73,-0.22,-0.2
OPM %,-650.0,-1800.0,-1650.0,-1100.0,-170.0,-6.67,-233.33,70.77,-283.33,-2900.0,53.28,-220.0,-1000.0
Other Income,0.62,1.2,0.39,0.79,1.29,0.44,-0.06,0.72,0.92,0.7,2.77,2.56,2.17
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.01,0.01,0.02,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04
Profit before tax,0.48,1.01,0.04,0.52,1.07,0.37,-0.25,1.13,0.7,0.36,3.45,2.29,1.93
Tax %,2.08,-9.9,375.0,11.54,13.08,5.41,-8.0,16.81,1.43,0.0,19.71,10.04,10.36
Net Profit,0.47,1.11,-0.11,0.46,0.93,0.36,-0.27,0.95,0.7,0.36,2.77,2.07,1.72
EPS in Rs,1.86,4.39,-0.43,1.82,3.68,1.42,-1.07,3.76,2.77,1.42,10.95,8.18,6.8
