,2018-06-01,2018-09-01,2020-12-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.0,5.35,4.51,4.06,6.55,6.24,3.96,7.0,5.14,4.25,14.79,15.16,14.56
Expenses,0.0,4.74,4.28,3.71,6.15,5.57,3.46,6.59,4.4,3.52,13.57,14.09,13.62
Operating Profit,0.0,0.61,0.23,0.35,0.4,0.67,0.5,0.41,0.74,0.73,1.22,1.07,0.94
OPM %,,11.4,5.1,8.62,6.11,10.74,12.63,5.86,14.4,17.18,8.25,7.06,6.46
Other Income,0.0,0.31,0.1,0.01,0.03,0.11,0.08,0.25,0.13,0.06,0.15,0.05,0.14
Interest,0.0,0.32,0.2,0.12,0.1,0.18,0.16,0.22,0.23,0.28,0.35,0.31,0.33
Depreciation,0.0,0.3,0.12,0.14,0.14,0.11,0.13,0.25,0.28,0.23,0.38,0.26,0.29
Profit before tax,0.0,0.3,0.01,0.1,0.19,0.49,0.29,0.19,0.36,0.28,0.64,0.55,0.46
Tax %,,26.67,0.0,30.0,26.32,26.53,31.03,-15.79,36.11,17.86,42.19,12.73,15.22
Net Profit,0.0,0.22,0.01,0.08,0.14,0.36,0.2,0.23,0.23,0.23,0.38,0.48,0.38
EPS in Rs,0.0,0.22,0.01,0.08,0.14,0.35,0.2,0.23,0.23,0.23,0.37,0.47,0.37
