,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.01,73.28,72.55,73.36,73.36,73.36,73.59,73.6
Public,26.99,26.72,27.44,26.64,26.64,26.64,26.42,26.41
No. of Shareholders,9368.0,9249.0,6163.0,6092.0,6135.0,6596.0,6685.0,6837.0
