,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.26,21.13,31.45,15.29,20.11,16.72,24.55,16.79,17.45,22.99,31.73,18.39,19.93
Expenses,12.58,14.9,19.97,11.26,14.93,12.52,24.39,12.46,12.78,16.87,31.15,13.81,14.48
Operating Profit,1.68,6.23,11.48,4.03,5.18,4.2,0.16,4.33,4.67,6.12,0.58,4.58,5.45
OPM %,11.78,29.48,36.5,26.36,25.76,25.12,0.65,25.79,26.76,26.62,1.83,24.9,27.35
Other Income,0.42,0.17,0.05,0.17,0.52,0.33,2.72,0.24,0.2,0.19,2.75,0.45,0.32
Interest,0.06,0.33,0.14,0.11,0.11,0.13,0.17,0.26,0.34,0.32,0.46,0.38,0.36
Depreciation,0.36,0.34,1.07,0.4,0.37,0.18,0.45,0.27,0.48,0.37,0.41,0.35,0.17
Profit before tax,1.68,5.73,10.32,3.69,5.22,4.22,2.26,4.04,4.05,5.62,2.46,4.3,5.24
Tax %,17.26,27.57,26.26,26.83,19.35,28.2,-119.47,22.52,29.14,25.8,24.8,26.51,25.19
Net Profit,1.21,4.16,7.3,2.55,4.21,3.04,4.96,3.12,2.86,4.18,1.85,3.15,3.92
EPS in Rs,0.73,2.38,4.27,1.48,2.51,1.72,2.86,1.8,1.65,2.41,1.07,1.82,2.26
