,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,62,60,55,71,82,87,80,65,95,64,17,20
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,62,60,55,71,82,87,80,65,95,64,17,20
Working Capital Days,997,746,789,884,833,993,1212,1680,2125,2767,1245,673
ROCE %,3,3,3,4,3,2,2,1,1,1,2,6
