,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,42.0,73.0,115.0,62.0,86.0,97.0,216.0,159.0,252.0,266.0,280.0,316.0,332.0
Expenses,35.0,63.0,94.0,54.0,67.0,75.0,191.0,127.0,213.0,213.0,206.0,257.0,252.0
Operating Profit,8.0,10.0,21.0,9.0,20.0,23.0,25.0,32.0,39.0,53.0,74.0,60.0,80.0
OPM %,18.0,13.0,18.0,14.0,23.0,23.0,12.0,20.0,15.0,20.0,26.0,19.0,24.0
Other Income,5.0,5.0,4.0,10.0,9.0,6.0,15.0,10.0,14.0,14.0,10.0,10.0,9.0
Interest,9.0,8.0,8.0,6.0,7.0,6.0,8.0,8.0,7.0,6.0,10.0,7.0,8.0
Depreciation,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
Profit before tax,0.0,2.0,12.0,8.0,17.0,19.0,27.0,29.0,42.0,57.0,69.0,57.0,76.0
Tax %,33.0,-6.0,46.0,47.0,25.0,46.0,23.0,28.0,22.0,22.0,33.0,16.0,23.0
Net Profit,3.0,7.0,8.0,7.0,14.0,11.0,23.0,24.0,34.0,45.0,48.0,50.0,60.0
EPS in Rs,0.13,0.25,0.29,0.25,0.5,0.4,0.77,0.84,1.03,1.41,1.52,1.56,1.85
