,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Revenue,594.0,589,573,476,508.0,508,384,408.0,455.0,498,577,693,739
Interest,285.0,270,251,200,176.0,181,110,119.0,144.0,159,173,230,216
Expenses,257.0,296,1187,195,199.0,190,158,164.0,149.0,143,152,194,207
Financing Profit,52.0,24,-864,81,133.0,137,116,126.0,163.0,196,251,269,316
Financing Margin %,9.0,4,-151,17,26.0,27,30,31.0,36.0,39,44,39,43
Other Income,12.0,7,14,11,7.0,8,44,59.0,58.0,52,23,40,829
Depreciation,14.0,14,14,12,14.0,14,14,12.0,14.0,16,19,15,15
Profit before tax,50.0,17,-864,81,126.0,130,147,173.0,207.0,232,254,293,1130
Tax %,25.0,25,25,20,24.0,26,19,18.0,21.0,21,22,23,24
Net Profit,38.0,13,-648,65,96.0,96,119,141.0,163.0,182,199,226,860
EPS in Rs,1.41,0.48,-24.02,0.84,1.25,1.26,1.55,1.84,2.13,2.38,2.58,2.94,11.19
Gross NPA %,5.1,,,,4.11,,,2.19,1.52,,,,
Net NPA %,3.2,,,,2.01,,,0.95,0.83,,,,
