,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,29.51,31.71,37.34,32.38,31.04,30.9,38.88,37.9,36.76,27.88,31.39,36.14,36.53
Expenses,25.49,27.11,32.93,29.68,27.38,27.17,33.98,34.33,34.17,25.55,28.2,33.53,33.65
Operating Profit,4.02,4.6,4.41,2.7,3.66,3.73,4.9,3.57,2.59,2.33,3.19,2.61,2.88
OPM %,13.62,14.51,11.81,8.34,11.79,12.07,12.6,9.42,7.05,8.36,10.16,7.22,7.88
Other Income,0.23,0.13,0.14,0.93,0.21,0.3,0.17,0.03,0.08,0.01,-0.06,0.1,0.07
Interest,0.27,0.34,0.48,0.32,0.36,0.54,0.42,0.57,0.57,0.65,0.89,0.68,0.53
Depreciation,1.44,1.45,1.51,1.25,1.26,1.3,1.41,1.5,1.57,1.55,1.71,1.33,1.36
Profit before tax,2.54,2.94,2.56,2.06,2.25,2.19,3.24,1.53,0.53,0.14,0.53,0.7,1.06
Tax %,23.62,27.55,34.77,24.27,25.78,31.05,31.48,30.72,20.75,28.57,45.28,27.14,7.55
Net Profit,1.95,2.14,1.66,1.56,1.67,1.51,2.23,1.06,0.42,0.1,0.29,0.52,1.0
EPS in Rs,1.62,1.8,1.41,1.31,1.4,1.22,1.68,0.83,0.33,0.07,0.2,0.41,0.78
