,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Sales,55.0,68.0,115.0,200.0,337.0
Expenses,52.0,60.0,103.0,180.0,304.0
Operating Profit,3.0,8.0,12.0,20.0,34.0
OPM %,5.0,12.0,11.0,10.0,10.0
Other Income,0.0,0.0,0.0,0.0,1.0
Interest,2.0,5.0,7.0,9.0,14.0
Depreciation,0.0,1.0,2.0,5.0,9.0
Profit before tax,1.0,2.0,3.0,6.0,11.0
Tax %,39.0,27.0,28.0,31.0,31.0
Net Profit,1.0,1.0,2.0,4.0,8.0
EPS in Rs,3.6,8.47,12.5,2.63,3.4
