,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,61.0,57,74,75,78
Inventory Days,59.0,57,75,63,59
Days Payable,114.0,95,104,61,58
Cash Conversion Cycle,6.0,19,46,76,79
Working Capital Days,25.0,39,60,64,58
ROCE %,,38,29,24,18
