,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.74,52.74,52.74,52.74,52.74,52.74,56.29,56.29,56.29
DIIs,2.23,2.23,2.23,1.85,1.83,1.71,0.29,0.29,0.29
Public,45.03,45.03,45.03,45.41,45.43,45.55,43.41,43.42,43.42
No. of Shareholders,24981.0,24952.0,24922.0,24452.0,24289.0,24029.0,25077.0,24402.0,25201.0
