,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,69.32,69.32,69.32,69.32,69.32,69.32,69.32,69.32,69.32,69.32,69.32,69.32
Public,30.68,30.68,30.68,30.68,30.68,30.68,30.68,30.69,30.68,30.69,30.67,30.68
No. of Shareholders,714.0,711.0,737.0,739.0,738.0,726.0,734.0,756.0,850.0,892.0,880.0,959.0
