,2011-03-01,2012-03-01,2013-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,0,7.08,10.87,5.19,13.6,11.79,11.34,4.78,0.16
Cash from Investing Activity,0,0,0,-1.05,-5.09,-8.92,-27.26,-14.51,-10.36,-0.37,-0.8200000000000001
Cash from Financing Activity,0,0,0,-5.4,-5.17,5.06,13.95,3.0,-1.76,-4.77,0.7000000000000001
Net Cash Flow,0,0,0,0.63,0.61,1.32,0.29,0.29,-0.78,-0.37,0.04
