,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,61.45,61.45,61.45,61.45,61.45,61.45,69.71,69.71
FIIs,18.77,14.17,14.17,14.17,14.17,14.62,3.0,0.05
DIIs,0.01,0.0,0.0,0.01,0.0,0.28,0.0,0.02
Public,19.78,24.38,24.38,24.38,24.38,23.65,27.28,30.21
No. of Shareholders,48527.0,24553.0,23838.0,23021.0,21826.0,28320.0,81468.0,84202.0
