,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,2,3,3,3,4,13,16,16,16,16,16,16
Reserves,1,4,10,15,21,51,69,70,49,52,62,72,76
Borrowings,6,26,34,34,44,62,95,114,109,109,112,112,114
Other Liabilities,6,22,28,38,51,44,35,24,25,53,58,67,92
Total Liabilities,15,54,75,90,119,160,213,224,199,230,247,267,299
Fixed Assets,4,8,9,12,14,21,30,38,46,61,62,65,66
CWIP,0,0,0,2,4,0,10,17,13,0,0,1,0
Investments,2,0,0,0,0,4,4,5,5,0,0,0,0
Other Assets,10,46,66,76,101,135,168,164,135,168,185,201,233
Total Assets,15,54,75,90,119,160,213,224,199,230,247,267,299
