,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,76.44,80.72,105.65,99.29,132.33,135.61,158.87,146.05,125.9,120.27,151.89,148.7,134.22
Expenses,71.8,76.83,100.82,94.27,126.15,129.35,152.36,139.59,119.26,113.74,145.07,141.12,127.11
Operating Profit,4.64,3.89,4.83,5.02,6.18,6.26,6.51,6.46,6.64,6.53,6.82,7.58,7.11
OPM %,6.07,4.82,4.57,5.06,4.67,4.62,4.1,4.42,5.27,5.43,4.49,5.1,5.3
Other Income,0.21,0.07,0.6,0.05,0.12,0.25,1.09,0.27,0.54,0.22,1.45,0.61,0.71
Interest,2.73,2.49,2.7,2.99,2.94,2.94,3.49,3.05,3.53,3.47,4.34,4.34,4.22
Depreciation,0.7,0.69,0.72,0.82,0.83,0.83,0.84,0.89,0.89,0.89,0.88,0.93,0.96
Profit before tax,1.42,0.78,2.01,1.26,2.53,2.74,3.27,2.79,2.76,2.39,3.05,2.92,2.64
Tax %,27.46,-62.82,16.92,12.7,6.32,5.84,4.28,1.79,5.43,0.42,15.08,20.89,34.09
Net Profit,1.03,1.27,1.67,1.1,2.37,2.58,3.14,2.74,2.61,2.38,2.59,2.32,1.74
EPS in Rs,0.06,0.08,0.11,0.07,0.15,0.16,0.2,0.17,0.16,0.15,0.16,0.15,0.11
