,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,30.91,30.91,30.91,30.91,30.91,30.91,30.89,30.89
DIIs,0.01,0.01,0.01,0.03,0.0,0.0,0.0,0.0
Public,69.07,69.07,69.07,69.06,69.09,69.09,69.11,69.12
No. of Shareholders,1522.0,1720.0,1615.0,1533.0,1593.0,1620.0,1448.0,1321.0
