,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,66.31,35.29,77.73,27.05,45.9,64.59,105.65,56.27,52.06,82.35,106.85,57.69,87.16
Expenses,55.63,25.8,65.56,19.82,35.99,52.53,89.2,46.37,40.07,62.75,83.95,44.95,68.79
Operating Profit,10.68,9.49,12.17,7.23,9.91,12.06,16.45,9.9,11.99,19.6,22.9,12.74,18.37
OPM %,16.11,26.89,15.66,26.73,21.59,18.67,15.57,17.59,23.03,23.8,21.43,22.08,21.08
Other Income,0.2,0.18,0.08,0.17,0.31,0.25,0.03,0.14,0.34,-1.46,-0.96,0.37,0.41
Interest,3.86,4.12,4.92,4.0,4.07,3.83,5.28,3.96,4.83,6.35,7.5,7.52,7.18
Depreciation,2.13,2.15,2.36,2.0,2.08,2.5,2.39,2.52,2.58,2.63,2.64,2.61,2.71
Profit before tax,4.89,3.4,4.97,1.4,4.07,5.98,8.81,3.56,4.92,9.16,11.8,2.98,8.89
Tax %,26.18,25.29,37.02,58.57,32.43,43.48,10.44,54.21,33.13,27.84,36.19,39.6,25.53
Net Profit,3.62,2.54,3.13,0.59,2.75,3.38,7.9,1.64,3.29,6.61,7.54,1.81,6.62
EPS in Rs,0.17,0.12,0.15,0.03,0.13,0.16,0.38,0.08,0.16,0.32,0.36,0.09,0.28
