,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,2,1,2,1,3,2,32,26,21
Inventory Days,0.0,83,154,144,171,200,207,248,185,173
Days Payable,,69,98,102,107,122,115,138,97,52
Cash Conversion Cycle,0.0,15,57,44,65,81,94,141,114,142
Working Capital Days,9.0,25,44,31,41,60,78,126,109,128
ROCE %,,26,16,16,30,28,16,11,14,18
