,2019-10-01,2020-03-01,2020-09-01,2021-03-01,2021-09-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,73.19,73.19,73.19,73.19,73.19,73.19,69.32,74.14,74.14
Public,26.81,26.8,26.8,26.81,26.81,26.81,30.68,25.86,25.86
No. of Shareholders,168.0,47.0,47.0,45.0,46.0,49.0,58.0,59.0,61.0
