,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.19,73.19,73.19,74.14,74.14
Public,26.8,26.81,26.81,25.86,25.86
No. of Shareholders,47.0,45.0,49.0,59.0,61.0
