,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.25,4.25,4.25,12.25,12.25
Reserves,0.08,0.6900000000000001,1.78,18.85,19.98
Borrowings,18.96,20.48,19.96,10.87,11.1
Other Liabilities,1.01,1.72,2.67,3.98,4.03
Total Liabilities,24.3,27.14,28.66,45.95,47.36
Fixed Assets,8.85,7.99,7.6,6.51,6.46
CWIP,0.0,0.0,0.0,0.0,0.0
Investments,0.21,0.22,0.0,0.0,0.0
Other Assets,15.24,18.93,21.06,39.44,40.9
Total Assets,24.3,27.14,28.66,45.95,47.36
