,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,0.22,0.21,0.51,0.19,0.17,0.15,0.22,0.19,0.17,0.13,0.26,0.11,0.12
Operating Profit,-0.22,-0.2,-0.51,-0.19,-0.17,-0.15,-0.22,-0.19,-0.17,-0.13,-0.26,-0.11,-0.12
OPM %,,-2000.0,,,,,,,,,,,
Other Income,1.46,0.03,0.01,8.07,0.08,0.00,5.51,8.07,6.35,0.52,0.43,0.01,0.00
Interest,0.18,0.21,5.11,0.36,0.35,0.36,-0.32,0.36,-0.03,0.06,0.04,0.05,0.22
Depreciation,0.01,0.02,0.02,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00
Profit before tax,1.05,-0.4,-5.63,7.51,-0.44,-0.51,5.61,7.51,6.21,0.33,0.13,-0.15,-0.34
Tax %,0.00,0.0,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00
Net Profit,1.05,-0.4,-5.63,7.51,-0.44,-0.51,5.60,7.51,6.21,0.33,0.13,-0.15,-0.34
EPS in Rs,1.01,-0.38,-5.40,7.21,-0.42,-0.49,5.37,7.21,5.96,0.32,0.12,-0.14,-0.33
