,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,60.18,57.83,66.33,69.6,72.94,77.26,87.47,93.67,110.11,115.78,121.37,119.62,120.24
Expenses,54.5,53.85,62.49,71.47,65.68,67.57,81.13,90.75,106.94,109.23,107.3,105.14,105.23
Operating Profit,5.68,3.98,3.84,-1.87,7.26,9.69,6.34,2.92,3.17,6.55,14.07,14.48,15.01
OPM %,9.44,6.88,5.79,-2.69,9.95,12.54,7.25,3.12,2.88,5.66,11.59,12.1,12.48
Other Income,0.82,2.17,2.02,15.54,4.11,0.28,1.6,2.1,1.01,1.12,1.74,2.64,1.43
Interest,0.57,0.64,0.42,0.23,0.24,0.26,0.29,0.41,0.43,0.43,0.39,0.36,0.33
Depreciation,2.68,2.4,2.49,2.42,2.52,2.46,2.7,3.07,3.26,3.39,3.25,3.26,3.28
Profit before tax,3.25,3.11,2.95,11.02,8.61,7.25,4.95,1.54,0.49,3.85,12.17,13.5,12.83
Tax %,24.92,24.44,26.78,10.25,35.08,31.31,34.95,20.78,-18.37,36.1,40.51,19.41,25.33
Net Profit,2.43,2.35,2.17,9.89,5.59,4.98,3.22,1.21,0.58,2.46,7.24,10.88,9.57
EPS in Rs,1.5,1.44,1.33,5.65,3.18,2.27,1.46,0.55,0.26,1.11,3.25,4.86,4.27
