,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,265.45,417.14,365.00,41.64,19.19,86.53,135.89,0.04,15.52,52.83,0.0,
Inventory Days,0.00,0.00,,0.00,0.00,0.00,1.66,81.4,0.00,,643.73,
Days Payable,,,,,,,8.19,0.97,,,0.0,
Cash Conversion Cycle,265.45,417.14,365.00,41.64,19.19,86.53,129.36,80.47,15.52,52.83,643.73,
Working Capital Days,940.15,3441.43,601.68,78.24,-3.26,-4.36,132.68,21.23,-14.98,979.74,734.31,
ROCE %,-2.01,-23.63,68.99,9.89,-1.80,6.91,7.64,8.37,7.30,2.16,7.92,-0.70
