,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,4,7,3,4
Cash from Investing Activity,-3,-6,-1,-6
Cash from Financing Activity,-1,0,1,32
Net Cash Flow,0,1,3,30
