,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,3,3,15,15
Reserves,4,8,15,47,55
Borrowings,0,0,0,1,1
Other Liabilities,3,5,5,7,7
Total Liabilities,7,15,22,69,77
Fixed Assets,1,1,2,3,4
CWIP,0,0,0,1,0
Investments,4,10,11,15,51
Other Assets,2,4,9,50,21
Total Assets,7,15,22,69,77
