,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-15.17,-0.91,0.06,0.52,0.73,-0.76,-1.04,1.36,-1.03
Cash from Investing Activity,-1.08,-0.87,0.42,1.25,1.48,1.76,0.74,0.4,0.29
Cash from Financing Activity,16.24,2.94,-0.55,-1.74,-1.79,-1.33,0.49,-1.55,0.8
Net Cash Flow,-0.02,1.16,-0.07,0.04,0.42,-0.33,0.19,0.21,0.05
