,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3.52,1.39,6.43,8.38,11.08,5.0,12.89,17.67,14.06,4.62,10.18,20.05,9.63
Expenses,3.48,1.66,5.69,7.88,10.17,4.98,13.23,16.37,12.75,5.75,8.93,18.34,8.33
Operating Profit,0.04,-0.27,0.74,0.5,0.91,0.02,-0.34,1.3,1.31,-1.13,1.25,1.71,1.3
OPM %,1.14,-19.42,11.51,5.97,8.21,0.4,-2.64,7.36,9.32,-24.46,12.28,8.53,13.5
Other Income,1.28,1.02,0.28,1.02,1.35,1.46,0.03,0.03,0.09,0.07,0.55,0.05,0.75
Interest,0.17,0.21,0.23,0.23,0.27,0.11,0.35,0.16,0.16,0.09,0.53,0.17,0.13
Depreciation,0.2,0.22,0.03,0.14,0.14,0.14,0.19,0.15,0.15,0.15,0.12,0.14,0.14
Profit before tax,0.95,0.32,0.76,1.15,1.85,1.23,-0.85,1.02,1.09,-1.3,1.15,1.45,1.78
Tax %,0.0,0.0,-1.32,2.61,0.54,1.63,2.35,0.98,0.0,0.0,37.39,0.69,0.56
Net Profit,0.95,0.31,0.77,1.11,1.84,1.21,-0.84,1.0,1.08,-1.3,0.72,1.43,1.77
EPS in Rs,0.82,0.4,0.64,0.79,1.26,0.96,-1.56,0.51,0.56,-0.56,1.03,0.76,1.31
