,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,43.71,23.76,80.9,100.4,38.04,66.18,88.57,44.86,22.52
Inventory Days,124.48,118.17,134.74,46.33,42.38,71.33,120.81,51.48,84.47
Days Payable,128.37,49.56,72.11,27.73,30.53,45.87,106.27,32.01,24.08
Cash Conversion Cycle,39.82,92.38,143.53,119.0,49.88,91.64,103.11,64.33,82.91
Working Capital Days,43.24,80.52,76.62,124.43,58.34,87.58,102.24,62.35,66.77
ROCE %,,0.23,-2.66,-1.34,-0.14,11.53,4.94,5.47,5.35
