,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.08,-1.12,3.02,-1.21,5.39,0.19
Cash from Investing Activity,0.2,-4.01,-3.62,-0.42,-2.59,-17.08
Cash from Financing Activity,-0.21,6.35,0.02,1.46,-1.62,16.36
Net Cash Flow,0.07,1.21,-0.58,-0.18,1.18,-0.53
