,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,152.4,82.07,48.61,42.33,30.79,67.76
Inventory Days,45.75,21.15,47.37,68.15,60.63,40.15
Days Payable,149.97,50.91,42.92,34.47,22.77,37.38
Cash Conversion Cycle,48.18,52.31,53.07,76.01,68.65,70.53
Working Capital Days,127.19,96.48,83.54,91.74,95.25,112.08
ROCE %,,34.69,23.08,26.71,30.05,31.91
