,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72
Reserves,-13.99,-20.39,-26.07,-34.11,-40.98,-45.09,-49.59,-49.68,-45.35,-48.75,-53.26,-59.87,-48.81
Borrowings,74.04,78.64,80.92,78.14,76.7,73.75,91.78,47.52,43.48,46.88,160.16,77.67,135.2
Other Liabilities,0.74,0.8200000000000001,1.0,1.07,0.76,0.39,12.88,0.45,0.16,0.18,0.7000000000000001,0.51,0.44
Total Liabilities,62.51,60.79,57.57,46.82,38.2,30.77,56.79,0.01,0.01,0.03,109.32,20.03,88.55
Fixed Assets,0.15,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.28,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,62.29,60.6,57.52,46.45,37.83,30.75,56.78,0.0,0.0,0.0,6.57,19.83,88.5
Other Assets,0.07,0.12,0.05,0.09,0.01,0.02,0.01,0.01,0.01,0.03,102.75,0.2,0.05
Total Assets,62.51,60.79,57.57,46.82,38.2,30.77,56.79,0.01,0.01,0.03,109.32,20.03,88.55
